"~id","~labels","Publication_Year","Reference_ID","Author","Title","URL","Publisher","Version","Schema","Date","Name","Status","Resources_Required","Description","Likelihood_Of_Attack","Typical_Severity","Submission_Name","ExtendedName","Skills_Required_Description","Skills_Required","Abstraction","Submission_Organization","Modifications","Prerequisites","Submission_Date","Mitigations","Examples","Indicators","Notes","Alternate_Terms","Scope"
"550521","CAPEC",,,,,,,,,,"CAPEC-600","Stable","['A machine with sufficient resources for the job (e.g. CPU','RAM','HD).','A known list of username/password combinations.','A custom script that leverages the credential list to launch the attack.']","{xhtml:p=An adversary tries known username/password combinations against different systems, applications, or services to gain additional authenticated access. Credential Stuffing attacks rely upon the fact that many users leverage the same username/password combination for multiple systems, applications, and services.}","High","High","CAPEC Content Team","Credential Stuffing","['A Credential Stuffing attack is very straightforward.']","['Low']","Standard","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Taxonomy_Mappings','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Extended_Description','Modification_Date=2022-02-22','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Extended_Description','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['The system/application uses one factor password based authentication','SSO','and/or cloud-based authentication.','The system/application does not have a sound password policy that is being enforced.','The system/application does not implement an effective password throttling mechanism.','The adversary possesses a list of known user accounts and corresponding passwords that may exist on the target.']","2020-07-30","['Leverage multi-factor authentication for all authentication services and prior to granting an entity access to the domain network.','Create a strong password policy and ensure that your system enforces this policy.','Ensure users are not reusing username/password combinations for multiple systems','applications','or services.','Do not reuse local administrator account credentials across systems.','Deny remote use of local admin credentials to log into domain systems.','Do not allow accounts to be a local administrator on more than one system.','Implement an intelligent password throttling mechanism. Care must be taken to assure that these mechanisms do not excessively enable account lockout attacks such as CAPEC-2.','Monitor system and domain logs for abnormal credential access.']","['A user leverages the password 'Password123' for a handful of application logins. An adversary obtains a victim's username/password combination from a breach of a social media application and executes a Credential Stuffing attack against multiple banking and credit card applications. Since the user leverages the same credentials for their bank account login','the adversary successfully authenticates to the user's bank account and transfer money to an offshore account.','In October 2014 J.P. Morgan's Corporate Challenge website was breached','resulting in adversaries obtaining multiple username/password pairs. A Credential Stuffing attack was then executed against J.P. Morgan Chase','which resulted in over 76 million households having their accounts compromised.']","['Many invalid login attempts are coming from the same machine (same IP address) or for multiple user accounts within short succession.','The login attempts use passwords that have been used previously by the user account in question.','Login attempts are originating from IP addresses or locations that are inconsistent with the user's normal IP addresses or locations.']",,,
"550533","CAPEC",,,,,,,,,,"CAPEC-611","Draft",,"An adversary registers a domain name one bit different than a trusted domain. A BitSquatting attack leverages random errors in memory to direct Internet traffic to adversary-controlled destinations. BitSquatting requires no exploitation or complicated reverse engineering, and is operating system and architecture agnostic. Experimental observations show that BitSquatting popular websites could redirect non-trivial amounts of Internet traffic to a malicious entity.","Low","Medium","CAPEC Content Team","BitSquatting","['Adversaries must be able to register DNS hostnames/URL’s.']","['Low']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Architectural_Paradigms','Attack_Motivation-Consequences','Attack_Phases','Attack_Prerequisites','Description','Description Summary','Methods_of_Attack','Typical_Likelihood_of_Exploit','Typical_Severity','Modification_Date=2017-08-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Phases','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['An adversary requires knowledge of popular or high traffic domains','that could be used to deceive potential targets.']","2015-11-09","['Authenticate all servers and perform redundant checks when using DNS hostnames.','When possible','use error-correcting (ECC) memory in local devices as non-ECC memory is significantly more vulnerable to faults.']",,,,,
"550554","CAPEC",,,,,,,,,,"CAPEC-63","Draft","['Ability to deploy a custom hostile service for access by targeted clients. Ability to communicate synchronously or asynchronously with client machine.']","An adversary embeds malicious scripts in content that will be served to web browsers. The goal of the attack is for the target software, the client-side browser, to execute the script with the users' privilege level. An attack of this type exploits a programs' vulnerabilities that are brought on by allowing remote hosts to execute code and scripts. Web browsers, for example, have some simple security controls in place, but if a remote attacker is allowed to execute scripts (through injecting them in to user-generated content like bulletin boards) then these controls may be bypassed. Further, these attacks are very difficult for an end user to detect.","High","Very High","CAPEC Content Team","Cross-Site Scripting (XSS)","['To achieve a redirection and use of less trusted source','an attacker can simply place a script in bulletin board','blog','wiki','or other user-generated content site that are echoed back to other client machines.','Exploiting a client side vulnerability to inject malicious scripts into the browser's executable process.']","['Low','High']","Standard","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Activation_Zone','Attack_Prerequisites','Description Summary','Examples-Instances','Payload','Payload_Activation_Impact','Related_Attack_Patterns','Related_Weaknesses','Resources_Required','Typical_Likelihood_of_Exploit','Modification_Date=2017-05-01','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Execution_Flow','Modification_Date=2020-07-30','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Taxonomy_Mappings','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Example_Instances','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['Target client software must be a client that allows scripting communication from remote hosts','such as a JavaScript-enabled Web Browser.']","2014-06-23","['Design: Use browser technologies that do not allow client side scripting.','Design: Utilize strict type','character','and encoding enforcement','Design: Server side developers should not proxy content via XHR or other means','if a http proxy for remote content is setup on the server side','the client's browser has no way of discerning where the data is originating from.','Implementation: Ensure all content that is delivered to client is sanitized against an acceptable content specification.','Implementation: Perform input validation for all remote content.','Implementation: Perform output validation for all remote content.','Implementation: Session tokens for specific host','Implementation: Patching software. There are many attack vectors for XSS on the client side and the server side. Many vulnerabilities are fixed in service packs for browser','web servers','and plug in technologies','staying current on patch release that deal with XSS countermeasures mitigates this.']","['{xhtml:p=[Classic phishing attacks lure users to click on content that appears trustworthy','such as logos','and links that seem to go to their trusted financial institutions and online auction sites. But instead the attacker appends malicious scripts into the otherwise innocent appearing resources. The HTML source for a standard phishing attack looks like this:','When the user clicks the link','the appended script also executes on the local user's machine.]','xhtml:div={style=margin-left:1em;','text=<a href='www.exampletrustedsite.com?Name=<script>maliciousscript</script>'>Trusted Site</a>','class=attack}}']",,,,
"550555","CAPEC",,,,,,,,,,"CAPEC-630","Draft",,"An adversary registers a domain name with at least one character different than a trusted domain. A TypoSquatting attack takes advantage of instances where a user mistypes a URL (e.g. www.goggle.com) or not does visually verify a URL before clicking on it (e.g. phishing attack). As a result, the user is directed to an adversary-controlled destination. TypoSquatting does not require an attack against the trusted domain or complicated reverse engineering.","Low","Medium","CAPEC Content Team","TypoSquatting","['Adversaries must be able to register DNS hostnames/URL’s.']","['Low']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Phases','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['An adversary requires knowledge of popular or high traffic domains','that could be used to deceive potential targets.']","2015-11-09","['Authenticate all servers and perform redundant checks when using DNS hostnames.','Purchase potential TypoSquatted domains and forward to legitimate domain.']","['{xhtml:p=[An adversary sends an email','impersonating paypal.com','to a user stating that they have just received a money transfer and to click the given link to obtain their money.','However','the link the in email is paypa1.com instead of paypal.com','which the user clicks without fully reading the link.','The user is directed to the adversary's website','which appears as if it is the legitimate paypal.com login page.','The user thinks they are logging into their account','but have actually just given their paypal credentials to the adversary. The adversary can now use the user's legitimate paypal credentials to log into the user's account and steal any money which may be in the account.','TypoSquatting vulnerability allows an adversary to impersonate a trusted domain and trick a user into visiting the malicious website to steal user credentials.]}']",,,,
"550557","CAPEC",,,,,,,,,,"CAPEC-631","Draft",,"An adversary registers a domain name that sounds the same as a trusted domain, but has a different spelling. A SoundSquatting attack takes advantage of a user's confusion of the two words to direct Internet traffic to adversary-controlled destinations. SoundSquatting does not require an attack against the trusted domain or complicated reverse engineering.","Low","Medium","CAPEC Content Team","SoundSquatting","['Adversaries must be able to register DNS hostnames/URL’s.']","['Low']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Phases','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['An adversary requires knowledge of popular or high traffic domains','that could be used to deceive potential targets.']","2015-11-09","['Authenticate all servers and perform redundant checks when using DNS hostnames.','Purchase potential SoundSquatted domains and forward to legitimate domain.']","['{xhtml:p=[An adversary sends an email','impersonating the popular banking website guaranteebanking.com','to a user stating that they have just received a new deposit and to click the given link to confirm the deposit.','However','the link the in email is guarantybanking.com instead of guaranteebanking.com','which the user clicks without fully reading the link.','The user is directed to the adversary's website','which appears as if it is the legitimate guaranteebanking.com login page.','The user thinks they are logging into their account','but have actually just given their guaranteebanking.com credentials to the adversary. The adversary can now use the user's legitimate guaranteebanking.com credentials to log into the user's account and steal any money which may be in the account.]','text=See also: SoundSquatting vulnerability allows an adversary to impersonate a trusted domain and leverages a user's confusion between the meaning of two words which are pronounced the same into visiting the malicious website to steal user credentials.}']",,,"['Homophone Attack']",
"550558","CAPEC",,,,,,,,,,"CAPEC-632","Draft",,"An adversary registers a domain name containing a homoglyph, leading the registered domain to appear the same as a trusted domain. A homograph attack leverages the fact that different characters among various character sets look the same to the user. Homograph attacks must generally be combined with other attacks, such as phishing attacks, in order to direct Internet traffic to the adversary-controlled destinations.","Low","Medium","CAPEC Content Team","Homograph Attack via Homoglyphs","['Adversaries must be able to register DNS hostnames/URL’s.']","['Low']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Phases','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Modification_Date=2023-01-24','Modification_Name=CAPEC Content Team}']","['An adversary requires knowledge of popular or high traffic domains','that could be used to deceive potential targets.']","2015-11-09","['Authenticate all servers and perform redundant checks when using DNS hostnames.','Utilize browsers that can warn users if URLs contain characters from different character sets.']","['{xhtml:p=[An adversary sends an email','impersonating bankofamerica.com to a user stating that they have just received a new deposit and to click the given link to confirm the deposit.','However','the link the in email is bankofamerica.com','where the 'a' and 'e' characters are Cyrillic and not ASCII','instead of bankofamerica.com (all ASCII)','which the user clicks after carefully reading the URL','making sure that typosquatting and soundsquatting attacks are not being leveraged against them.','The user is directed to the adversary's website','which appears as if it is the legitimate bankofamerica.com login page.','The user thinks they are logging into their account','but have actually just given their bankofamerica.com credentials to the adversary. The adversary can now use the user's legitimate bankofamerica.com credentials to log into the user's account and steal any money which may be in the account.','Homograph vulnerability allows an adversary to impersonate a trusted domain by leveraging homoglyphs and tricking a user into visiting the malicious website to steal user credentials.]','text=See also: CVE-2012-0584 CVE-2009-0652 CVE-2005-0233 CVE-2005-0234 CVE-2005-0235 CVE-2005-0236 CVE-2005-0237 CVE-2005-0238}']",,,"['Homoglyph Attack']",
"550592","CAPEC",,,,,,,,,,"CAPEC-664","Stable","['[None] No specialized resources are required to execute this type of attack.']","{xhtml:p=An adversary exploits improper input validation by submitting maliciously crafted input to a target application running on a server, with the goal of forcing the server to make a request either to itself, to web services running in the server’s internal network, or to external third parties. If successful, the adversary’s request will be made with the server’s privilege level, bypassing its authentication controls. This ultimately allows the adversary to access sensitive data, execute commands on the server’s network, and make external requests with the stolen identity of the server. Server Side Request Forgery attacks differ from Cross Site Request Forgery attacks in that they target the server itself, whereas CSRF attacks exploit an insecure user authentication mechanism to perform unauthorized actions on the user's behalf.}","High","High","CAPEC Content Team","Server Side Request Forgery","['The adversary will have to detect the vulnerability through an intermediary service or specify maliciously crafted URLs and analyze the server response.','The adversary will be required to access internal resources','extract information','or leverage the services running on the server to perform unauthorized actions such as traversing the local network or routing a reflected TCP DDoS through them.']","['Medium','High']","Standard","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Execution_Flow','Modification_Date=2021-10-21','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Example_Instances','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['Server must be running a web application that processes HTTP requests.']","2021-06-24","['Handling incoming requests securely is the first line of action to mitigate this vulnerability. This can be done through URL validation.','Further down the process flow','examining the response and verifying that it is as expected before sending would be another way to secure the server.','Allowlist the DNS name or IP address of every service the web application is required to access is another effective security measure. This ensures the server cannot make external requests to arbitrary services.','Requiring authentication for local services adds another layer of security between the adversary and internal services running on the server. By enforcing local authentication','an adversary will not gain access to all internal services only with access to the server.','Enforce the usage of relevant URL schemas. By limiting requests be made only through HTTP or HTTPS','for example','attacks made through insecure schemas such as file://','ftp://','etc. can be prevented.']","['{xhtml:p=[An e-commerce website allows a customer to filter results by specific categories. When the customer selects the category of choice','the web shop queries a back-end service to retrieve the requested products. The request may look something like:','A malicious user can modify the request URL to look like this instead:','or','or','If the exploit is successful','the server may return the data requested by the adversary]','xhtml:div=[{xhtml:p=[POST /product/category HTTP/1.0','Content-Type: application/x-www-form-urlencoded','Content-Length: 200','vulnerableService=http://vulnerableshop.net:8080/product/category/check%3FcategoryName%3DsomeCategory]','style=margin-left:1em;','class=informative}','{xhtml:p=[POST /product/category HTTP/1.0','Content-Type: application/x-www-form-urlencoded','Content-Length: 200','vulnerableService=http://localhost/server-status]','style=margin-left:1em;','class=attack}','{xhtml:p=vulnerableService = file:///etc/passwd','style=margin-left:1em;','class=attack}','{xhtml:p=vulnerableService=dict://localhost:12345/info','style=margin-left:1em;','class=attack}','{xhtml:p=[root:!:0:0::/:/usr/bin/ksh','daemon:!:1:1::/etc:','bin:!:2:2::/bin:','sys:!:3:3::/usr/sys:','adm:!:4:4::/var/adm:','uucp:!:5:5::/usr/lib/uucp:','guest:!:100:100::/home/guest:','nobody:!:4294967294:4294967294::/:','lpd:!:9:4294967294::/:','lp:*:11:11::/var/spool/lp:/bin/false','invscout:*:200:1::/var/adm/invscout:/usr/bin/ksh','nuucp:*:6:5:uucp login user:/var/spool/uucppublic:/usr/sbin/uucp/uucico','paul:!:201:1::/home/paul:/usr/bin/ksh','jdoe:*:202:1:My name:/home/myname:/usr/bin/ksh]','style=margin-left:1em;','class=bad}]}','{xhtml:p=The CallStranger attack is an observed example of SSRF. It specifically targets the UPnP (Universal Plug and Play) protocol used by various network devices and gaming consoles. To execute the attack','an adversary performs a scan of the LAN to discover UPnP enabled devices','and subsequently a list of UPnP services they use. Once the UPnP service endpoints are listed','a vulnerability in the UPnP protocol is used to send these endpoints as encrypted to a verification server via the UPnP Callback method. Because the encryption is done on the client side','the server returns an encrypted list of services which is decrypted on the client side. The adversary then has a list of services running the vulnerable UPnP protocol','which the adversary can leverage to make spoofed requests. [REF-646]}']",,,,
"550651","CAPEC",,,,,,,,,,"CAPEC-89","Draft","['None: No specialized resources are required to execute this type of attack. Having knowledge of the way the target site has been structured','in order to create a fake version','is required. Poisoning the resolver requires knowledge of a vulnerability that can be exploited.']","A pharming attack occurs when the victim is fooled into entering sensitive data into supposedly trusted locations, such as an online bank site or a trading platform. An attacker can impersonate these supposedly trusted sites and have the victim be directed to their site rather than the originally intended one. Pharming does not require script injection or clicking on malicious links for the attack to succeed.","High","Very High","CAPEC Content Team","Pharming","['The attacker needs to be able to poison the resolver - DNS entries or local hosts file or router entry pointing to a trusted DNS server - in order to successfully carry out a pharming attack. Setting up a fake website','identical to the targeted one','does not require special skills.']","['Medium']","Standard","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2015-12-07','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Modification_Date=2017-05-01','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Resources_Required','Modification_Date=2017-08-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Modification_Date=2020-07-30','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['Vulnerable DNS software or improperly protected hosts file or router that can be poisoned','A website that handles sensitive information but does not use a secure connection and a certificate that is valid is also prone to pharming']","2014-06-23","['All sensitive information must be handled over a secure connection.','Known vulnerabilities in DNS or router software or in operating systems must be patched as soon as a fix has been released and tested.','End users must ensure that they provide sensitive information only to websites that they trust','over a secure connection with a valid certificate issued by a well-known certificate authority.']","['{xhtml:p=[An online bank website requires users to provide their customer ID and password to log on','but does not use a secure connection.','An attacker can setup a similar fake site and leverage pharming to collect this information from unknowing victims.]}']",,,,
"550869","Consequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Confidentiality','Access Control','Authorization']"
"550875","Consequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Availability']"
"550876","Consequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Confidentiality','Integrity','Availability']"
"550877","Consequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Confidentiality']"
"550878","Consequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Integrity']"
"551018","Mitigation",,,,,,,,,,,,,"Configuration: Make sure your DNS servers have been updated to the latest versions",,,,,,,,,,,,,,,,,
"551019","Mitigation",,,,,,,,,,,,,"Configuration: UNIX services like rlogin, rsh/rcp, xhost, and nfs are all susceptible to wrong information being held in a cache. Care should be taken with these services so they do not rely upon DNS caches that have been exposed to the Internet.",,,,,,,,,,,,,,,,,
"551021","Mitigation",,,,,,,,,,,,,"Configuration: Disable client side DNS caching.",,,,,,,,,,,,,,,,,
"551168","Mitigation",,,,,,,,,,,,,"Design: Avoid dependence on DNS",,,,,,,,,,,,,,,,,
"551171","Mitigation",,,,,,,,,,,,,"Implementation: DNSSEC",,,,,,,,,,,,,,,,,
"551172","Mitigation",,,,,,,,,,,,,"Implementation: DNS-hold-open",,,,,,,,,,,,,,,,,
"551198","Mitigation",,,,,,,,,,,,,"{xhtml:p=[In a J2EE setting, administrators can associate a role that is impossible for the authenticator to grant users, such as 'NoAccess', with all Servlets to which access is guarded by a limited number of servlets visible to, and accessible by, the user., Having done so, any direct access to those protected Servlets will be prohibited by the web container., In a more general setting, the administrator must mark every resource besides the ones supposed to be exposed to the user as accessible by a role impossible for the user to assume. The default security setting must be to deny access and then grant access only to those resources intended by business logic.]}",,,,,,,,,,,,,,,,,
"551199","Mitigation",,,,,,,,,,,,,"Do not expose environment variable to the user.",,,,,,,,,,,,,,,,,
"551200","Mitigation",,,,,,,,,,,,,"Do not use untrusted data in your environment variables.",,,,,,,,,,,,,,,,,
"551201","Mitigation",,,,,,,,,,,,,"Use a language or compiler that performs automatic bounds checking",,,,,,,,,,,,,,,,,
"551202","Mitigation",,,,,,,,,,,,,"There are tools such as Sharefuzz [REF-2] which is an environment variable fuzzer for Unix that support loading a shared library. You can use Sharefuzz to determine if you are exposing an environment variable vulnerable to buffer overflow.",,,,,,,,,,,,,,,,,
"551203","Mitigation",,,,,,,,,,,,,"Use a language or compiler that performs automatic bounds checking.",,,,,,,,,,,,,,,,,
"551204","Mitigation",,,,,,,,,,,,,"Use secure functions not vulnerable to buffer overflow.",,,,,,,,,,,,,,,,,
"551205","Mitigation",,,,,,,,,,,,,"If you have to use dangerous functions, make sure that you do boundary checking.",,,,,,,,,,,,,,,,,
"551206","Mitigation",,,,,,,,,,,,,"Compiler-based canary mechanisms such as StackGuard, ProPolice and the Microsoft Visual Studio /GS flag. Unless this provides automatic bounds checking, it is not a complete solution.",,,,,,,,,,,,,,,,,
"551208","Mitigation",,,,,,,,,,,,,"Use OS-level preventative functionality. Not a complete solution.",,,,,,,,,,,,,,,,,
"551209","Mitigation",,,,,,,,,,,,,"Utilize static source code analysis tools to identify potential buffer overflow weaknesses in the software.",,,,,,,,,,,,,,,,,
"551210","Mitigation",,,,,,,,,,,,,"Set the OPTIONS IncludesNOEXEC in the global access.conf file or local .htaccess (Apache) file to deny SSI execution in directories that do not need them",,,,,,,,,,,,,,,,,
"551211","Mitigation",,,,,,,,,,,,,"All user controllable input must be appropriately sanitized before use in the application. This includes omitting, or encoding, certain characters or strings that have the potential of being interpreted as part of an SSI directive",,,,,,,,,,,,,,,,,
"551212","Mitigation",,,,,,,,,,,,,"Server Side Includes must be enabled only if there is a strong business reason to do so. Every additional component enabled on the web server increases the attack surface as well as administrative overhead",,,,,,,,,,,,,,,,,
"551213","Mitigation",,,,,,,,,,,,,"Make sure that HTTPS is used to communicate with the target system. Alternatively, use VPN if possible. It is important to ensure that all communication between the client and the server happens via an encrypted secure channel.",,,,,,,,,,,,,,,,,
"551214","Mitigation",,,,,,,,,,,,,"Modify the session token with each transmission and protect it with cryptography. Add the idea of request sequencing that gives the server an ability to detect replay attacks.",,,,,,,,,,,,,,,,,
"551215","Mitigation",,,,,,,,,,,,,"If using the Firefox browser, use the NoScript plug-in that will help forbid iFrames.",,,,,,,,,,,,,,,,,
"551216","Mitigation",,,,,,,,,,,,,"Turn off JavaScript, Flash and disable CSS.",,,,,,,,,,,,,,,,,
"551217","Mitigation",,,,,,,,,,,,,"When maintaining an authenticated session with a privileged target system, do not use the same browser to navigate to unfamiliar sites to perform other activities. Finish working with the target system and logout first before proceeding to other tasks.",,,,,,,,,,,,,,,,,
"551218","Mitigation",,,,,,,,,,,,,"Disable script execution.",,,,,,,,,,,,,,,,,
"551219","Mitigation",,,,,,,,,,,,,"Ensure that sufficient input validation is performed for any potentially untrusted data before it is used in any privileged context or zone",,,,,,,,,,,,,,,,,
"551220","Mitigation",,,,,,,,,,,,,"Limit the flow of untrusted data into the privileged areas of the system that run in the higher trust zone",,,,,,,,,,,,,,,,,
"551221","Mitigation",,,,,,,,,,,,,"Limit the sites that are being added to the local machine zone and restrict the privileges of the code running in that zone to the bare minimum",,,,,,,,,,,,,,,,,
"551222","Mitigation",,,,,,,,,,,,,"Ensure proper HTML output encoding before writing user supplied data to the page",,,,,,,,,,,,,,,,,
"551223","Mitigation",,,,,,,,,,,,,"Design: evaluate HTTP agents prior to deployment for parsing/interpretation discrepancies.",,,,,,,,,,,,,,,,,
"551224","Mitigation",,,,,,,,,,,,,"Configuration: front-end HTTP agents notice ambiguous requests.",,,,,,,,,,,,,,,,,
"551225","Mitigation",,,,,,,,,,,,,"Configuration: back-end HTTP agents reject ambiguous requests and close the network connection.",,,,,,,,,,,,,,,,,
"551226","Mitigation",,,,,,,,,,,,,"Configuration: Disable reuse of back-end connections.",,,,,,,,,,,,,,,,,
"551227","Mitigation",,,,,,,,,,,,,"Configuration: Use HTTP/2 for back-end connections.",,,,,,,,,,,,,,,,,
"551228","Mitigation",,,,,,,,,,,,,"Configuration: Use the same web server software for front-end and back-end server.",,,,,,,,,,,,,,,,,
"551229","Mitigation",,,,,,,,,,,,,"Implementation: Utilize a Web Application Firewall (WAF) that has built-in mitigation to detect abnormal requests/responses.",,,,,,,,,,,,,,,,,
"551231","Mitigation",,,,,,,,,,,,,"Configuration: Install latest vendor security patches available for both intermediary and back-end HTTP infrastructure (i.e. proxies and web servers)",,,,,,,,,,,,,,,,,
"551232","Mitigation",,,,,,,,,,,,,"Configuration: Ensure that HTTP infrastructure in the chain or network path utilize a strict uniform parsing process.",,,,,,,,,,,,,,,,,
"551233","Mitigation",,,,,,,,,,,,,"Implementation: Utilize intermediary HTTP infrastructure capable of filtering and/or sanitizing user-input.",,,,,,,,,,,,,,,,,
"551235","Mitigation",,,,,,,,,,,,,"Patch web browser against known security origin policy bypass exploits.",,,,,,,,,,,,,,,,,
"551488","Mitigation",,,,,,,,,,,,,"Design: IP Pinning causes browsers to record the IP address to which a given name resolves and continue using this address regardless of the TTL set in the DNS response. Unfortunately, this is incompatible with the design of some legitimate sites.",,,,,,,,,,,,,,,,,
"551490","Mitigation",,,,,,,,,,,,,"Implementation: Employ DNS resolvers that prevent external names from resolving to internal addresses.",,,,,,,,,,,,,,,,,
"551532","Mitigation",,,,,,,,,,,,,"Implementation: Mail servers that perform strict validation may catch these attacks, because metacharacters are not allowed in many header variables such as dns names",,,,,,,,,,,,,,,,,
